#------------------------
#   k         chi         dchi         e0
  32.793758      -0.49487477E-03    221.72289        19999.700
  32.797751      -0.49864308E-03    221.74260        19999.700
  32.801744      -0.50242702E-03    221.76231        19999.700
  32.805736      -0.50400875E-03    221.78202        19999.700
  32.809728      -0.50782371E-03    221.80173        19999.700
  32.813719      -0.51165426E-03    221.82144        19999.700
  32.817710      -0.51106359E-03    221.84115        19999.700
  32.821700      -0.50826909E-03    221.86086        19999.700
  32.825690      -0.50770780E-03    221.88057        19999.700
  32.829679      -0.50494228E-03    221.90028        19999.700
  32.833668      -0.50441033E-03    221.92000        19999.700
  32.837656      -0.50389315E-03    221.93971        19999.700
  32.841644      -0.50117113E-03    221.95942        19999.700
  32.845631      -0.50068325E-03    221.97913        19999.700
  32.849618      -0.49799012E-03    221.99885        19999.700
  32.853605      -0.49753151E-03    222.01856        19999.700
  32.857590      -0.49486724E-03    222.03827        19999.700
  32.861576      -0.49443787E-03    222.05799        19999.700
  32.865561      -0.49180243E-03    222.07770        19999.700
  32.869545      -0.49140227E-03    222.09741        19999.700
  32.873529      -0.48879563E-03    222.11713        19999.700
  32.877513      -0.48842464E-03    222.13684        19999.700
  32.881496      -0.48584676E-03    222.15656        19999.700
  32.885478      -0.48550492E-03    222.17627        19999.700
  32.889460      -0.48295578E-03    222.19599        19999.700
  32.893442      -0.48264305E-03    222.21570        19999.700
  32.897423      -0.48012261E-03    222.23542        19999.700
  32.901403      -0.47761641E-03    222.25513        19999.700
  32.905383      -0.47734719E-03    222.27485        19999.700
  32.909363      -0.47486965E-03    222.29456        19999.700
  32.913342      -0.47462946E-03    222.31428        19999.700
  32.917321      -0.47218054E-03    222.33400        19999.700
  32.921299      -0.47196935E-03    222.35371        19999.700
  32.925277      -0.46954902E-03    222.37343        19999.700
  32.929254      -0.46936680E-03    222.39315        19999.700
  32.933230      -0.46697503E-03    222.41286        19999.700
  32.937207      -0.46459742E-03    222.43258        19999.700
  32.941182      -0.46445850E-03    222.45230        19999.700
  32.945158      -0.46210940E-03    222.47202        19999.700
  32.949133      -0.46199937E-03    222.49174        19999.700
  32.953107      -0.45967875E-03    222.51146        19999.700
  32.957081      -0.45959757E-03    222.53118        19999.700
  32.961054      -0.45730540E-03    222.55089        19999.700
  32.965027      -0.45502734E-03    222.57061        19999.700
  32.968999      -0.45498929E-03    222.59033        19999.700
  32.972971      -0.45273963E-03    222.61005        19999.700
  32.976943      -0.45050405E-03    222.62977        19999.700
  32.980914      -0.45050905E-03    222.64950        19999.700
  32.984884      -0.44830183E-03    222.66922        19999.700
  32.988854      -0.44833556E-03    222.68894        19999.700
  32.992824      -0.44615665E-03    222.70866        19999.700
  32.996793      -0.44399179E-03    222.72838        19999.700
  33.000761      -0.44184097E-03    222.74810        19999.700
  33.004730      -0.44193186E-03    222.76782        19999.700
  33.008697      -0.43980929E-03    222.78755        19999.700
  33.012664      -0.43992881E-03    222.80727        19999.700
  33.016631      -0.43783446E-03    222.82699        19999.700
  33.020597      -0.43575411E-03    222.84672        19999.700
  33.024563      -0.43368775E-03    222.86644        19999.700
  33.028528      -0.43386424E-03    222.88616        19999.700
  33.032493      -0.43182604E-03    222.90589        19999.700
  33.036457      -0.42980180E-03    222.92561        19999.700
  33.040421      -0.43002098E-03    222.94534        19999.700
  33.044384      -0.42802485E-03    222.96506        19999.700
  33.048347      -0.42604266E-03    222.98479        19999.700
  33.052310      -0.42630445E-03    223.00451        19999.700
  33.056272      -0.42435032E-03    223.02424        19999.700
  33.060233      -0.42241011E-03    223.04397        19999.700
  33.064194      -0.42048380E-03    223.06369        19999.700
  33.068154      -0.42080224E-03    223.08342        19999.700
  33.072115      -0.41890393E-03    223.10315        19999.700
  33.076074      -0.41701950E-03    223.12288        19999.700
  33.080033      -0.41738038E-03    223.14260        19999.700
  33.083992      -0.41552390E-03    223.16233        19999.700
  33.087950      -0.41368128E-03    223.18206        19999.700
  33.091908      -0.41185251E-03    223.20179        19999.700
  33.095865      -0.41226980E-03    223.22152        19999.700
  33.099821      -0.41046891E-03    223.24125        19999.700
  33.103778      -0.40868185E-03    223.26098        19999.700
  33.107733      -0.40690861E-03    223.28071        19999.700
  33.111689      -0.40514918E-03    223.30044        19999.700
  33.115643      -0.40563675E-03    223.32017        19999.700
  33.119598      -0.40390511E-03    223.33990        19999.700
  33.123552      -0.40218727E-03    223.35963        19999.700
  33.127505      -0.40048320E-03    223.37937        19999.700
  33.131458      -0.39879290E-03    223.39910        19999.700
  33.135410      -0.39935055E-03    223.41883        19999.700
  33.139362      -0.39768797E-03    223.43856        19999.700
  33.143314      -0.39603913E-03    223.45830        19999.700
  33.147265      -0.39440403E-03    223.47803        19999.700
  33.151216      -0.39501763E-03    223.49776        19999.700
  33.155166      -0.39341018E-03    223.51750        19999.700
  33.159115      -0.39181644E-03    223.53723        19999.700
  33.163064      -0.39023640E-03    223.55697        19999.700
  33.167013      -0.38867006E-03    223.57670        19999.700
  33.170961      -0.38711741E-03    223.59644        19999.700
  33.174909      -0.38557844E-03    223.61618        19999.700
  33.178856      -0.38628950E-03    223.63591        19999.700
  33.182803      -0.38477806E-03    223.65565        19999.700
  33.186750      -0.38328027E-03    223.67539        19999.700
  33.190695      -0.38179613E-03    223.69512        19999.700
  33.194641      -0.38032564E-03    223.71486        19999.700
  33.198586      -0.37886877E-03    223.73460        19999.700
  33.202530      -0.37742552E-03    223.75434        19999.700
  33.206474      -0.37823363E-03    223.77408        19999.700
  33.210418      -0.37681779E-03    223.79382        19999.700
  33.214361      -0.37541556E-03    223.81356        19999.700
  33.218303      -0.37402691E-03    223.83330        19999.700
  33.222246      -0.37265185E-03    223.85304        19999.700
  33.226187      -0.37129036E-03    223.87278        19999.700
  33.230128      -0.36994243E-03    223.89252        19999.700
  33.234069      -0.36860805E-03    223.91226        19999.700
  33.238009      -0.36728722E-03    223.93201        19999.700
  33.241949      -0.36597994E-03    223.95175        19999.700
  33.245888      -0.36468618E-03    223.97149        19999.700
  33.249827      -0.36564585E-03    223.99123        19999.700
  33.253766      -0.36437933E-03    224.01098        19999.700
  33.257704      -0.36312631E-03    224.03072        19999.700
  33.261641      -0.36188679E-03    224.05047        19999.700
  33.265578      -0.36066075E-03    224.07021        19999.700
  33.269515      -0.35944820E-03    224.08996        19999.700
  33.273451      -0.35824911E-03    224.10970        19999.700
  33.277386      -0.35706349E-03    224.12945        19999.700
  33.281321      -0.35589133E-03    224.14920        19999.700
  33.285256      -0.35473261E-03    224.16894        19999.700
  33.289190      -0.35358733E-03    224.18869        19999.700
  33.293124      -0.35245549E-03    224.20844        19999.700
  33.297057      -0.35133706E-03    224.22819        19999.700
  33.300990      -0.35023204E-03    224.24794        19999.700
  33.304922      -0.34914043E-03    224.26769        19999.700
  33.308854      -0.34806222E-03    224.28744        19999.700
  33.312786      -0.34699739E-03    224.30719        19999.700
  33.316717      -0.34594595E-03    224.32694        19999.700
  33.320647      -0.34490787E-03    224.34669        19999.700
  33.324577      -0.34388316E-03    224.36644        19999.700
  33.328507      -0.34287180E-03    224.38619        19999.700
  33.332436      -0.34187379E-03    224.40594        19999.700
  33.336364      -0.34088911E-03    224.42570        19999.700
  33.340292      -0.33991777E-03    224.44545        19999.700
  33.344220      -0.33895974E-03    224.46520        19999.700
  33.348147      -0.33801503E-03    224.48496        19999.700
  33.352074      -0.33708362E-03    224.50471        19999.700
  33.356001      -0.33616550E-03    224.52447        19999.700
  33.359926      -0.33526067E-03    224.54422        19999.700
  33.363852      -0.33436912E-03    224.56398        19999.700
  33.367777      -0.33349084E-03    224.58373        19999.700
  33.371701      -0.33262582E-03    224.60349        19999.700
  33.375625      -0.32952782E-03    224.62325        19999.700
  33.379549      -0.32868910E-03    224.64301        19999.700
  33.383472      -0.32786361E-03    224.66276        19999.700
  33.387394      -0.32705136E-03    224.68252        19999.700
  33.391317      -0.32625232E-03    224.70228        19999.700
  33.395238      -0.32546649E-03    224.72204        19999.700
  33.399160      -0.32469386E-03    224.74180        19999.700
  33.403080      -0.32393443E-03    224.76156        19999.700
  33.407001      -0.32318818E-03    224.78132        19999.700
  33.410920      -0.32245511E-03    224.80108        19999.700
  33.414840      -0.31948699E-03    224.82085        19999.700
  33.418759      -0.31878005E-03    224.84061        19999.700
  33.422677      -0.31808626E-03    224.86037        19999.700
  33.426595      -0.31740561E-03    224.88014        19999.700
  33.430513      -0.31673809E-03    224.89990        19999.700
  33.434430      -0.31608370E-03    224.91966        19999.700
  33.438347      -0.31544242E-03    224.93943        19999.700
  33.442263      -0.31256467E-03    224.95919        19999.700
  33.446179      -0.31194940E-03    224.97896        19999.700
  33.450094      -0.31134723E-03    224.99873        19999.700
  33.454009      -0.31075813E-03    225.01849        19999.700
  33.457532      -0.32239109E-03    225.03628        19999.700
  33.461445      -0.32182790E-03    225.05605        19999.700
  33.465359      -0.31902700E-03    225.07582        19999.700
  33.469272      -0.31848972E-03    225.09559        19999.700
  33.473185      -0.31796548E-03    225.11536        19999.700
  33.477097      -0.31745426E-03    225.13513        19999.700
  33.481008      -0.31695608E-03    225.15490        19999.700
  33.484920      -0.31647090E-03    225.17467        19999.700
  33.488830      -0.31374679E-03    225.19444        19999.700
  33.492741      -0.31328742E-03    225.21422        19999.700
  33.496650      -0.31284104E-03    225.23399        19999.700
  33.500560      -0.31240764E-03    225.25376        19999.700
  33.504469      -0.30973448E-03    225.27353        19999.700
  33.508377      -0.30932682E-03    225.29331        19999.700
  33.512285      -0.30893211E-03    225.31308        19999.700
  33.516193      -0.30855035E-03    225.33286        19999.700
  33.520100      -0.30818152E-03    225.35264        19999.700
  33.524006      -0.30557190E-03    225.37241        19999.700
  33.527913      -0.30522873E-03    225.39219        19999.700
  33.531818      -0.30489846E-03    225.41197        19999.700
  33.535724      -0.30232678E-03    225.43174        19999.700
  33.539628      -0.30202212E-03    225.45152        19999.700
  33.543533      -0.30173034E-03    225.47130        19999.700
  33.547437      -0.30145143E-03    225.49108        19999.700
  33.551340      -0.30118540E-03    225.51086        19999.700
  33.555243      -0.29867691E-03    225.53064        19999.700
  33.559146      -0.29843639E-03    225.55042        19999.700
  33.563048      -0.29820871E-03    225.57021        19999.700
  33.566949      -0.29573796E-03    225.58999        19999.700
  33.570851      -0.29553574E-03    225.60977        19999.700
  33.574751      -0.29534633E-03    225.62955        19999.700
  33.578652      -0.29291324E-03    225.64934        19999.700
  33.582551      -0.29274924E-03    225.66912        19999.700
  33.586451      -0.29259803E-03    225.68891        19999.700
  33.590350      -0.29020251E-03    225.70870        19999.700
  33.594248      -0.29007666E-03    225.72848        19999.700
  33.598146      -0.28996357E-03    225.74827        19999.700
  33.602044      -0.28760555E-03    225.76806        19999.700
  33.605941      -0.28751777E-03    225.78784        19999.700
  33.609837      -0.28744272E-03    225.80763        19999.700
  33.613734      -0.28512212E-03    225.82742        19999.700
  33.617629      -0.28507232E-03    225.84721        19999.700
  33.621525      -0.28503524E-03    225.86700        19999.700
  33.625420      -0.28275198E-03    225.88680        19999.700
  33.629314      -0.28274009E-03    225.90659        19999.700
  33.633208      -0.28274089E-03    225.92638        19999.700
  33.637101      -0.28049490E-03    225.94617        19999.700
  33.640994      -0.28052084E-03    225.96597        19999.700
  33.644887      -0.27829958E-03    225.98576        19999.700
  33.648779      -0.27835064E-03    226.00556        19999.700
  33.652671      -0.27841433E-03    226.02535        19999.700
  33.656562      -0.27623020E-03    226.04515        19999.700
  33.660453      -0.27631896E-03    226.06494        19999.700
  33.664343      -0.27642032E-03    226.08474        19999.700
  33.668233      -0.27427325E-03    226.10454        19999.700
  33.672123      -0.27439962E-03    226.12434        19999.700
  33.676012      -0.27227714E-03    226.14414        19999.700
  33.679900      -0.27242848E-03    226.16394        19999.700
  33.683788      -0.27033056E-03    226.18374        19999.700
  33.687676      -0.27050684E-03    226.20354        19999.700
  33.691563      -0.27069567E-03    226.22334        19999.700
  33.695450      -0.26863461E-03    226.24314        19999.700
  33.699336      -0.26884832E-03    226.26295        19999.700
  33.703222      -0.26681174E-03    226.28275        19999.700
  33.707107      -0.26705030E-03    226.30255        19999.700
  33.710992      -0.26503814E-03    226.32236        19999.700
  33.714877      -0.26530151E-03    226.34216        19999.700
  33.718761      -0.26557737E-03    226.36197        19999.700
  33.722645      -0.26360190E-03    226.38178        19999.700
  33.726528      -0.26390252E-03    226.40158        19999.700
  33.730411      -0.26195139E-03    226.42139        19999.700
  33.734293      -0.26227674E-03    226.44120        19999.700
  33.738175      -0.26034992E-03    226.46101        19999.700
  33.742056      -0.26069995E-03    226.48082        19999.700
  33.745937      -0.25879741E-03    226.50063        19999.700
  33.749817      -0.25917209E-03    226.52044        19999.700
  33.753698      -0.25729378E-03    226.54026        19999.700
  33.757577      -0.25769308E-03    226.56007        19999.700
  33.761456      -0.25583898E-03    226.57988        19999.700
  33.765335      -0.25626286E-03    226.59970        19999.700
  33.769213      -0.25443292E-03    226.61951        19999.700
  33.773091      -0.25488135E-03    226.63933        19999.700
  33.776968      -0.25307555E-03    226.65914        19999.700
  33.780845      -0.25128169E-03    226.67896        19999.700
  33.784722      -0.25176677E-03    226.69878        19999.700
  33.788598      -0.24999700E-03    226.71859        19999.700
  33.792474      -0.25050653E-03    226.73841        19999.700
  33.796349      -0.24876080E-03    226.75823        19999.700
  33.800223      -0.24929476E-03    226.77805        19999.700
  33.804098      -0.24757303E-03    226.79787        19999.700
  33.807971      -0.24813137E-03    226.81770        19999.700
  33.811845      -0.24643362E-03    226.83752        19999.700
  33.815718      -0.24474773E-03    226.85734        19999.700
  33.819590      -0.24534249E-03    226.87717        19999.700
  33.823462      -0.24368052E-03    226.89699        19999.700
  33.827334      -0.24429957E-03    226.91682        19999.700
  33.831205      -0.24266149E-03    226.93664        19999.700
  33.835076      -0.24330479E-03    226.95647        19999.700
  33.838946      -0.24169056E-03    226.97630        19999.700
  33.842816      -0.24008813E-03    226.99612        19999.700
  33.846685      -0.24076766E-03    227.01595        19999.700
  33.850554      -0.23918902E-03    227.03578        19999.700
  33.854423      -0.23762217E-03    227.05561        19999.700
  33.858291      -0.23833784E-03    227.07544        19999.700
  33.862158      -0.23679472E-03    227.09528        19999.700
  33.866026      -0.23753451E-03    227.11511        19999.700
  33.869892      -0.23601510E-03    227.13494        19999.700
  33.873759      -0.23450742E-03    227.15478        19999.700
  33.877624      -0.23528322E-03    227.17461        19999.700
  33.881490      -0.23379919E-03    227.19445        19999.700
  33.885355      -0.23232687E-03    227.21428        19999.700
  33.889219      -0.23313859E-03    227.23412        19999.700
  33.893083      -0.23168986E-03    227.25396        19999.700
  33.896947      -0.23025282E-03    227.27379        19999.700
  33.900810      -0.23110039E-03    227.29363        19999.700
  33.904673      -0.22968689E-03    227.31347        19999.700
  33.908535      -0.23055837E-03    227.33331        19999.700
  33.912397      -0.22916837E-03    227.35316        19999.700
  33.916259      -0.22779001E-03    227.37300        19999.700
  33.920120      -0.22642328E-03    227.39284        19999.700
  33.923980      -0.22734230E-03    227.41268        19999.700
  33.927840      -0.22599899E-03    227.43253        19999.700
  33.931700      -0.22466729E-03    227.45237        19999.700
  33.935559      -0.22562191E-03    227.47222        19999.700
  33.939418      -0.22431359E-03    227.49207        19999.700
  33.943277      -0.22301684E-03    227.51192        19999.700
  33.947134      -0.22173165E-03    227.53176        19999.700
  33.950992      -0.22273354E-03    227.55161        19999.700
  33.954849      -0.22147167E-03    227.57146        19999.700
  33.958706      -0.22022132E-03    227.59131        19999.700
  33.962562      -0.21898251E-03    227.61117        19999.700
  33.966418      -0.22003153E-03    227.63102        19999.700
  33.970273      -0.21881595E-03    227.65087        19999.700
  33.974128      -0.21761187E-03    227.67072        19999.700
  33.977982      -0.21641929E-03    227.69058        19999.700
  33.981836      -0.21751529E-03    227.71043        19999.700
  33.985690      -0.21634586E-03    227.73029        19999.700
  33.989543      -0.21518790E-03    227.75015        19999.700
  33.993396      -0.21404140E-03    227.77001        19999.700
  33.997248      -0.21518424E-03    227.78986        19999.700
  34.001100      -0.21406081E-03    227.80972        19999.700
  34.004951      -0.21294882E-03    227.82958        19999.700
  34.008802      -0.21184825E-03    227.84945        19999.700
  34.012652      -0.21075909E-03    227.86931        19999.700
  34.016503      -0.21196022E-03    227.88917        19999.700
  34.020352      -0.21089405E-03    227.90903        19999.700
  34.024201      -0.20983927E-03    227.92890        19999.700
  34.028050      -0.20879586E-03    227.94876        19999.700
  34.031898      -0.20776381E-03    227.96863        19999.700
  34.035746      -0.20902300E-03    227.98850        19999.700
  34.039594      -0.20801386E-03    228.00837        19999.700
  34.043441      -0.20701605E-03    228.02823        19999.700
  34.047287      -0.20602957E-03    228.04810        19999.700
  34.051134      -0.20505441E-03    228.06797        19999.700
  34.054979      -0.20409056E-03    228.08784        19999.700
  34.058825      -0.20541909E-03    228.10772        19999.700
  34.062669      -0.20447803E-03    228.12759        19999.700
  34.066514      -0.20354825E-03    228.14746        19999.700
  34.070358      -0.20262974E-03    228.16734        19999.700
  34.074201      -0.20172250E-03    228.18721        19999.700
  34.078044      -0.20082651E-03    228.20709        19999.700
  34.081887      -0.19994177E-03    228.22697        19999.700
  34.085729      -0.19906827E-03    228.24684        19999.700
  34.089571      -0.20048865E-03    228.26672        19999.700
  34.093413      -0.19963779E-03    228.28660        19999.700
  34.097254      -0.19879814E-03    228.30648        19999.700
  34.101094      -0.19796968E-03    228.32637        19999.700
  34.104934      -0.19715242E-03    228.34625        19999.700
  34.108774      -0.19634633E-03    228.36613        19999.700
  34.112613      -0.19555142E-03    228.38601        19999.700
  34.116452      -0.19476766E-03    228.40590        19999.700
  34.120290      -0.19399506E-03    228.42579        19999.700
  34.124128      -0.19323361E-03    228.44567        19999.700
  34.127966      -0.19476794E-03    228.46556        19999.700
  34.131803      -0.19402894E-03    228.48545        19999.700
  34.135639      -0.19330106E-03    228.50534        19999.700
  34.139475      -0.19258428E-03    228.52523        19999.700
  34.143311      -0.19187860E-03    228.54512        19999.700
  34.147147      -0.19118401E-03    228.56501        19999.700
  34.150981      -0.19050050E-03    228.58490        19999.700
  34.154816      -0.18982805E-03    228.60480        19999.700
  34.158650      -0.18916667E-03    228.62469        19999.700
  34.162484      -0.18851633E-03    228.64459        19999.700
  34.166317      -0.18787704E-03    228.66449        19999.700
  34.170150      -0.18724878E-03    228.68438        19999.700
  34.173982      -0.18663154E-03    228.70428        19999.700
  34.177814      -0.18602531E-03    228.72418        19999.700
  34.181645      -0.18543009E-03    228.74408        19999.700
  34.185476      -0.18484586E-03    228.76398        19999.700
  34.189307      -0.18427262E-03    228.78389        19999.700
  34.193137      -0.18371035E-03    228.80379        19999.700
  34.196967      -0.18315905E-03    228.82369        19999.700
  34.200796      -0.18261870E-03    228.84360        19999.700
  34.204625      -0.18208931E-03    228.86350        19999.700
  34.208453      -0.18157085E-03    228.88341        19999.700
  34.212281      -0.18106332E-03    228.90332        19999.700
  34.216109      -0.18056671E-03    228.92323        19999.700
  34.219936      -0.18008101E-03    228.94314        19999.700
  34.223763      -0.17960621E-03    228.96305        19999.700
  34.227589      -0.17914230E-03    228.98296        19999.700
  34.231415      -0.17868928E-03    229.00287        19999.700
  34.235241      -0.17824712E-03    229.02278        19999.700
  34.239066      -0.17781583E-03    229.04270        19999.700
  34.242890      -0.17739540E-03    229.06261        19999.700
  34.246715      -0.17698580E-03    229.08253        19999.700
  34.250538      -0.17658705E-03    229.10245        19999.700
  34.254362      -0.17619911E-03    229.12237        19999.700
  34.258184      -0.17353058E-03    229.14229        19999.700
  34.262007      -0.17316407E-03    229.16221        19999.700
  34.265829      -0.17280836E-03    229.18213        19999.700
  34.269651      -0.17246343E-03    229.20205        19999.700
  34.273472      -0.17212929E-03    229.22197        19999.700
  34.277293      -0.17180591E-03    229.24190        19999.700
  34.281113      -0.17149329E-03    229.26182        19999.700
  34.284933      -0.17119143E-03    229.28175        19999.700
  34.288752      -0.17090030E-03    229.30167        19999.700
  34.292571      -0.17061991E-03    229.32160        19999.700
  34.296390      -0.16805682E-03    229.34153        19999.700
  34.300208      -0.16779766E-03    229.36146        19999.700
  34.304026      -0.16754920E-03    229.38139        19999.700
  34.307843      -0.16731144E-03    229.40132        19999.700
  34.311660      -0.16708436E-03    229.42126        19999.700
  34.315477      -0.16686795E-03    229.44119        19999.700
  34.319293      -0.16666221E-03    229.46113        19999.700
  34.323109      -0.16646712E-03    229.48106        19999.700
  34.326924      -0.16398767E-03    229.50100        19999.700
  34.330739      -0.16381367E-03    229.52094        19999.700
  34.334553      -0.16365029E-03    229.54088        19999.700
  34.338367      -0.16349753E-03    229.56082        19999.700
  34.342181      -0.16335538E-03    229.58076        19999.700
  34.345994      -0.16322383E-03    229.60070        19999.700
  34.349807      -0.16080666E-03    229.62064        19999.700
  34.353619      -0.16069607E-03    229.64059        19999.700
  34.357431      -0.16059606E-03    229.66053        19999.700
  34.361242      -0.16050660E-03    229.68048        19999.700
  34.365053      -0.16042770E-03    229.70043        19999.700
  34.368864      -0.15806213E-03    229.72038        19999.700
  34.372674      -0.15800410E-03    229.74033        19999.700
  34.376484      -0.15795659E-03    229.76028        19999.700
  34.380293      -0.15791959E-03    229.78023        19999.700
  34.384102      -0.15789310E-03    229.80018        19999.700
  34.387910      -0.15557890E-03    229.82013        19999.700
  34.391718      -0.15557318E-03    229.84009        19999.700
  34.395526      -0.15557794E-03    229.86004        19999.700
  34.399333      -0.15559317E-03    229.88000        19999.700
  34.403140      -0.15561884E-03    229.89996        19999.700
  34.406946      -0.15335577E-03    229.91992        19999.700
  34.410752      -0.15340213E-03    229.93988        19999.700
  34.414558      -0.15345892E-03    229.95984        19999.700
  34.418363      -0.15352612E-03    229.97980        19999.700
  34.422168      -0.15130373E-03    229.99976        19999.700
  34.425972      -0.15139154E-03    230.01973        19999.700
  34.429776      -0.15148974E-03    230.03969        19999.700
  34.433579      -0.14929772E-03    230.05966        19999.700
  34.437382      -0.14941646E-03    230.07963        19999.700
  34.441185      -0.14954556E-03    230.09960        19999.700
  34.444987      -0.14968501E-03    230.11957        19999.700
  34.448789      -0.14753341E-03    230.13954        19999.700
  34.452590      -0.14769333E-03    230.15951        19999.700
  34.456391      -0.14786358E-03    230.17948        19999.700
  34.460191      -0.14574214E-03    230.19946        19999.700
  34.463992      -0.14593279E-03    230.21943        19999.700
  34.467791      -0.14613374E-03    230.23941        19999.700
  34.471590      -0.14404238E-03    230.25939        19999.700
  34.475389      -0.14426368E-03    230.27936        19999.700
  34.479188      -0.14449525E-03    230.29934        19999.700
  34.482986      -0.14473707E-03    230.31932        19999.700
  34.486783      -0.14268573E-03    230.33931        19999.700
  34.490580      -0.14294783E-03    230.35929        19999.700
  34.494377      -0.14091636E-03    230.37927        19999.700
  34.498173      -0.14119869E-03    230.39926        19999.700
  34.501969      -0.14149123E-03    230.41925        19999.700
  34.505765      -0.13948957E-03    230.43923        19999.700
  34.509560      -0.13980229E-03    230.45922        19999.700
  34.513354      -0.14012519E-03    230.47921        19999.700
  34.517149      -0.13815326E-03    230.49920        19999.700
  34.520942      -0.13849628E-03    230.51919        19999.700
  34.524736      -0.13884944E-03    230.53919        19999.700
  34.528529      -0.13690715E-03    230.55918        19999.700
  34.532321      -0.13728038E-03    230.57918        19999.700
  34.536113      -0.13766373E-03    230.59917        19999.700
  34.539905      -0.13575099E-03    230.61917        19999.700
  34.543697      -0.13615434E-03    230.63917        19999.700
  34.547487      -0.13426119E-03    230.65917        19999.700
  34.551278      -0.13468451E-03    230.67917        19999.700
  34.555068      -0.13281091E-03    230.69917        19999.700
  34.558858      -0.13325415E-03    230.71918        19999.700
  34.562647      -0.13370745E-03    230.73918        19999.700
  34.566436      -0.13186320E-03    230.75919        19999.700
  34.570224      -0.13233636E-03    230.77920        19999.700
  34.574012      -0.13051155E-03    230.79920        19999.700
  34.577800      -0.13100455E-03    230.81921        19999.700
  34.581587      -0.13150755E-03    230.83922        19999.700
  34.585373      -0.12971194E-03    230.85924        19999.700
  34.589160      -0.13023471E-03    230.87925        19999.700
  34.592946      -0.12845846E-03    230.89926        19999.700
  34.596731      -0.12900096E-03    230.91928        19999.700
  34.600516      -0.12724402E-03    230.93930        19999.700
  34.604301      -0.12780621E-03    230.95931        19999.700
  34.608085      -0.12606855E-03    230.97933        19999.700
  34.611869      -0.12665039E-03    230.99935        19999.700
  34.615652      -0.12493196E-03    231.01937        19999.700
  34.619435      -0.12553343E-03    231.03940        19999.700
  34.623218      -0.12383419E-03    231.05942        19999.700
  34.627000      -0.12445523E-03    231.07945        19999.700
  34.630782      -0.12277515E-03    231.09947        19999.700
  34.634563      -0.12341572E-03    231.11950        19999.700
  34.638344      -0.12175476E-03    231.13953        19999.700
  34.642125      -0.12241483E-03    231.15956        19999.700
  34.645905      -0.12077294E-03    231.17959        19999.700
  34.649685      -0.12145247E-03    231.19962        19999.700
  34.653464      -0.11982962E-03    231.21965        19999.700
  34.657243      -0.12052857E-03    231.23969        19999.700
  34.661021      -0.11892472E-03    231.25973        19999.700
  34.664799      -0.11964304E-03    231.27976        19999.700
  34.668577      -0.11805815E-03    231.29980        19999.700
  34.672354      -0.11879582E-03    231.31984        19999.700
  34.676131      -0.11722984E-03    231.33988        19999.700
  34.679907      -0.11798681E-03    231.35992        19999.700
  34.683683      -0.11643971E-03    231.37997        19999.700
  34.687459      -0.11490194E-03    231.40001        19999.700
  34.691234      -0.11568769E-03    231.42006        19999.700
  34.695009      -0.11416873E-03    231.44011        19999.700
  34.698783      -0.11497368E-03    231.46015        19999.700
  34.702557      -0.11347351E-03    231.48020        19999.700
  34.706331      -0.11429761E-03    231.50026        19999.700
  34.710104      -0.11281618E-03    231.52031        19999.700
  34.713877      -0.11134401E-03    231.54036        19999.700
  34.717649      -0.11219668E-03    231.56042        19999.700
  34.721421      -0.11074319E-03    231.58047        19999.700
  34.725192      -0.11161493E-03    231.60053        19999.700
  34.728963      -0.11018007E-03    231.62059        19999.700
  34.732734      -0.10875443E-03    231.64065        19999.700
  34.736504      -0.10965458E-03    231.66071        19999.700
  34.740274      -0.10824752E-03    231.68077        19999.700
  34.744044      -0.10684963E-03    231.70084        19999.700
  34.747813      -0.10777811E-03    231.72090        19999.700
  34.751581      -0.10639875E-03    231.74097        19999.700
  34.755349      -0.10734614E-03    231.76104        19999.700
  34.759117      -0.10598525E-03    231.78110        19999.700
  34.762885      -0.10463349E-03    231.80118        19999.700
  34.766652      -0.10560906E-03    231.82125        19999.700
  34.770418      -0.10427572E-03    231.84132        19999.700
  34.774184      -0.10295148E-03    231.86139        19999.700
  34.777950      -0.10395514E-03    231.88147        19999.700
  34.781715      -0.10264926E-03    231.90155        19999.700
  34.785480      -0.10135245E-03    231.92162        19999.700
  34.789245      -0.10238411E-03    231.94170        19999.700
  34.793009      -0.10110560E-03    231.96179        19999.700
  34.796773      -0.99836126E-04    231.98187        19999.700
  34.800536      -0.10089570E-03    232.00195        19999.700
  34.804299      -0.99644464E-04    232.02204        19999.700
  34.808062      -0.98402237E-04    232.04212        19999.700
  34.811824      -0.99489628E-04    232.06221        19999.700
  34.815585      -0.98265583E-04    232.08230        19999.700
  34.819347      -0.97050514E-04    232.10239        19999.700
  34.823107      -0.98165636E-04    232.12248        19999.700
  34.826868      -0.96968689E-04    232.14257        19999.700
  34.830628      -0.95780687E-04    232.16267        19999.700
  34.834388      -0.94601620E-04    232.18276        19999.700
  34.838147      -0.95753508E-04    232.20286        19999.700
  34.841906      -0.94592483E-04    232.22296        19999.700
  34.845664      -0.93440363E-04    232.24306        19999.700
  34.849422      -0.92297138E-04    232.26316        19999.700
  34.853180      -0.93485631E-04    232.28326        19999.700
  34.856937      -0.92360367E-04    232.30337        19999.700
  34.860694      -0.91243968E-04    232.32347        19999.700
  34.864450      -0.90136424E-04    232.34358        19999.700
  34.868206      -0.91361361E-04    232.36369        19999.700
